x.Curve1;;
71.481;3.926387;60.5312035856733
78.394;3.926846;60.5524346083965
86.326;3.927487;60.5820923388725
95.28;3.92767;60.5905611430817
106.046;3.927945;60.6032889722864
116.019;3.928312;60.6202776153561
126.333;3.928403;60.6244905493491
136.646;3.928403;60.6244905493491
149.339;3.928953;60.6499574922564
160.445;3.929411;60.6711699516943
174.045;3.929686;60.6839090666159
185.265;3.929961;60.6966499646325
199.545;3.930785;60.7348370052765
210.99;3.93161;60.7730864320323
223.797;3.932068;60.794327589841
235.017;3.932343;60.807083937924
244.764;3.932343;60.807083937924
253.943;3.932801;60.8283330163113
262.557;3.932801;60.8283330163113
274.23;3.933168;60.8453636884757
285.79;3.933259;60.8495870444591
294.856;3.933717;60.8708460229437
303.469;3.934542;60.9091525260179
314.349;3.934725;60.9176517821073
325.569;3.934817;60.9219249308065
332.255;3.935458;60.9517031765101
339.621;3.935641;60.9602063903886
350.048;3.935733;60.9644815288655
361.494;3.936191;60.9857672577826
375.321;3.936466;60.9985503704872
387.107;3.937199;61.0326319022283
400.026;3.937932;61.0667261264516
410.68;3.938298;61.0837547336929
422.013;3.938573;61.0965515349029
432.892;3.939031;61.1178679924092
442.413;3.939031;61.1178679924092
452.386;3.939398;61.1349526617971
460.885;3.939764;61.1519939495136
469.612;3.939948;61.1605623503611
474.145;3.940223;61.1733698762079
477.431;3.940955;61.2074698950065
479.81;3.941414;61.2288587468879
481.283;3.942238;61.2672686637814
483.435;3.943246;61.3142773926206
484.794;3.944162;61.3570164906193
485.812;3.94517;61.4040711097864
486.717;3.946545;61.4682965000038
486.942;3.94801;61.5367749943044
487.393;3.949568;61.6096563714138
491.699;3.950301;61.6439651311491
497.932;3.951034;61.6782866256041
503.257;3.951859;61.7169311011143
510.623;3.952683;61.7555448439082
516.402;3.953416;61.7899077381751
522.181;3.954149;61.8242833772036
527.281;3.954699;61.8500852013786
531.927;3.955157;61.8715765612392
536.346;3.955707;61.8973915410868
541.672;3.95644;61.93180702925
546.545;3.957081;61.9619134281932
551.304;3.957723;61.9920765731749
555.95;3.958364;62.0222024995937
559.803;3.958914;62.0480593571437
