x.Curve1;;
159.348;3.989332;63.4893004606032
166.602;3.989149;63.4805636527697
177.142;3.988874;63.4674360772481
185.529;3.988691;63.4587012754246
195.163;3.988508;63.4499672750648
203.777;3.988233;63.4368439181822
209.331;3.98805;63.4281119235101
218.284;3.987958;63.4237223709604
226.785;3.987775;63.4149915804661
234.605;3.9875;63.401873046875
240.725;3.987683;63.4106026332745
248.546;3.9875;63.401873046875
256.366;3.987592;63.4062615912514
264.753;3.987317;63.3931442616998
271.1;3.987134;63.3844162777121
278.467;3.987134;63.3844162777121
284.36;3.987042;63.3800287413933
290.028;3.986675;63.3625283015713
297.055;3.986401;63.3494646787108
304.082;3.986401;63.3494646787108
313.375;3.986401;63.3494646787108
322.329;3.986034;63.3319698658155
328.676;3.985759;63.3188627848106
335.59;3.985759;63.3188627848106
341.937;3.985484;63.3057575123439
349.077;3.985209;63.2926540482905
356.331;3.985118;63.2883183911131
363.471;3.985118;63.2883183911131
372.765;3.985026;63.2839352906316
381.605;3.984935;63.2796000316346
388.633;3.984476;63.2577361937122
396.793;3.984018;63.2359250096964
405.633;3.98411;63.2403058931005
414.134;3.983652;63.2184987161289
419.574;3.983835;63.2272114626687
426.034;3.983652;63.2184987161289
435.327;3.984202;63.2446869788336
443.374;3.984018;63.2359250096964
451.308;3.983743;63.2228311840247
459.695;3.984018;63.2359250096964
469.216;3.983469;63.2097867700402
476.13;3.983102;63.1923176837525
481.118;3.982186;63.1487304100823
482.592;3.981361;63.1094904724338
484.406;3.980537;63.0703143276807
486.108;3.979712;63.0311068847275
487.242;3.978979;62.9962853004812
488.15;3.97788;62.9441007096079
488.945;3.976963;62.9005802146145
489.626;3.975864;62.8484484976098
490.194;3.97449;62.7833125203098
490.535;3.973757;62.7485822671638
495.634;3.975039;62.809333066263
500.619;3.976414;62.8745344718745
506.964;3.977605;62.9310472004007
508.89;3.978521;62.9745342600103
514.555;3.979804;63.0354783034795
518.86;3.980995;63.0920874158836
524.639;3.982094;63.1443537569237
530.077;3.983835;63.2272114626687
534.156;3.984568;63.2621180844093
538.801;3.985576;63.3101416203732
542.88;3.986309;63.3450787554833
546.619;3.987683;63.4106026332745
550.018;3.988233;63.4368439181822
553.757;3.989058;63.4762194183112
